id,filename,class,source,source_url,source_id,license,author,date_captured,date_fetched,original_resolution,md5,notes
inaturalist_61395_351877006_642190988,data/processed/sano/inaturalist_61395_351877006_642190988.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/642190988/original.jpg,61395:351877006:642190988,CC-BY-NC-4.0,"(c) Hayden Pack, some rights reserved (CC BY-NC)",2025-10-01,2026-05-10T03:26:00Z,945x2048,ed949de3d1070be22930e5bad1b31432, | processed:472x1024
gbif_5243447_2515047801_0,data/processed/sano/gbif_5243447_2515047801_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972958/format/large,5243447:2515047801:0,CC0-1.0,Naturalis Biodiversity Center,1985-06-01,2026-05-10T03:56:22Z,1920x1261,80832951e3fbe3130b30b5a5394121a6,Netherlands | processed:1024x673
gbif_5243447_2516853203_0,data/processed/sano/gbif_5243447_2516853203_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973006/format/large,5243447:2516853203:0,CC0-1.0,Naturalis Biodiversity Center,1983-04-14,2026-05-10T03:56:23Z,1920x1148,43a768dd2e815b5cfda636f6d0e7d733,Netherlands | processed:1024x612
gbif_5243447_1144859376_0,data/processed/sano/gbif_5243447_1144859376_0.jpg,sano,gbif,http://fm-digital-assets.fieldmuseum.org/1964/507/C0208412F_2717.jpg,5243447:1144859376:0,CC-BY-NC-4.0,Field Museum of Natural History - Botany Department,1983-06-07,2026-05-10T03:56:25Z,2304x1536,fcedc60d7e269820f79aae1388e19107,United States of America | processed:1024x683
gbif_5243447_2515141748_0,data/processed/sano/gbif_5243447_2515141748_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973060/format/large,5243447:2515141748:0,CC0-1.0,Naturalis Biodiversity Center,1983-01-01/1983-12-31,2026-05-10T03:56:27Z,1920x1164,1d1ed864189c45000d6409fbe0d18c63,Netherlands | processed:1024x621
gbif_5243447_2515180686_0,data/processed/sano/gbif_5243447_2515180686_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973059/format/large,5243447:2515180686:0,CC0-1.0,Naturalis Biodiversity Center,1983-01-01/1983-12-31,2026-05-10T03:56:27Z,1920x1164,9aea5ff754b0876d958667c56cea20f5,Netherlands | processed:1024x621
gbif_5243447_2517101236_0,data/processed/sano/gbif_5243447_2517101236_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973058/format/large,5243447:2517101236:0,CC0-1.0,Naturalis Biodiversity Center,1983-01-01/1983-12-31,2026-05-10T03:56:28Z,1920x1358,7aee5b1d554938197f650a7f39fc50ea,Netherlands | processed:1024x724
gbif_5243447_2251012804_0,data/processed/sano/gbif_5243447_2251012804_0.jpg,sano,gbif,http://www.boldsystems.org/pics/NOBAS/300212_1+1493300642.jpg,5243447:2251012804:0,CC-BY-NC-SA-4.0,,1982-06-13,2026-05-10T03:56:30Z,640x427,8d55e9101507fbde02b2d2af6cf079da,Norway | processed:640x427
gbif_5243447_2515139334_0,data/processed/sano/gbif_5243447_2515139334_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973013/format/large,5243447:2515139334:0,CC0-1.0,Naturalis Biodiversity Center,1982-12-03,2026-05-10T03:56:34Z,1920x1386,f1007aa5f337001ffbbfd4c1bd0ee90d,Netherlands | processed:1024x739
gbif_5243447_2516856237_0,data/processed/sano/gbif_5243447_2516856237_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973023/format/large,5243447:2516856237:0,CC0-1.0,Naturalis Biodiversity Center,1982-12-03,2026-05-10T03:56:35Z,1920x1356,0ff46981938180afd0198c643e2fccaf,Netherlands | processed:1024x723
gbif_5243447_2517101235_0,data/processed/sano/gbif_5243447_2517101235_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973021/format/large,5243447:2517101235:0,CC0-1.0,Naturalis Biodiversity Center,1982-12-03,2026-05-10T03:56:37Z,1920x1356,07123874a7f199c26e1514e124c90541,Netherlands | processed:1024x723
gbif_5243447_2515180684_0,data/processed/sano/gbif_5243447_2515180684_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972957/format/large,5243447:2515180684:0,CC0-1.0,Naturalis Biodiversity Center,1981-09-04,2026-05-10T03:58:04Z,1920x1536,d3f7cb58d182b253ccfc27205e79abbe,Netherlands | processed:1024x819
gbif_5243447_2515091521_0,data/processed/sano/gbif_5243447_2515091521_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972979/format/large,5243447:2515091521:0,CC0-1.0,Naturalis Biodiversity Center,1981-10-07,2026-05-10T03:58:05Z,1920x1622,714ab0538f92d03c440b3da3ddc8e4bb,Netherlands | processed:1024x865
gbif_5243447_2516732515_0,data/processed/sano/gbif_5243447_2516732515_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972982/format/large,5243447:2516732515:0,CC0-1.0,Naturalis Biodiversity Center,1981-10-06,2026-05-10T03:58:06Z,1920x1703,110415389e2b3e456da911d47582b1a9,Netherlands | processed:1024x908
gbif_5243447_2517113166_0,data/processed/sano/gbif_5243447_2517113166_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972997/format/large,5243447:2517113166:0,CC0-1.0,Naturalis Biodiversity Center,1981-10-12,2026-05-10T03:58:07Z,1920x1710,4235fa849c42d139ccc8a43c16acdb6f,Netherlands | processed:1024x912
gbif_5243447_5069143985_0,data/processed/sano/gbif_5243447_5069143985_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007699_lg.jpg,5243447:5069143985:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1981-11-25,2026-05-10T03:58:08Z,2000x3000,ae85ed69f18cef97af6e434f91c49340,United States of America | processed:683x1024
gbif_5243447_5069145334_0,data/processed/sano/gbif_5243447_5069145334_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007632_lg.jpg,5243447:5069145334:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1981-11-04,2026-05-10T03:58:10Z,2000x3000,f88a0640ac9bb0a04cbd765be4f087b0,United States of America | processed:683x1024
gbif_5243447_2516862246_0,data/processed/sano/gbif_5243447_2516862246_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972972/format/large,5243447:2516862246:0,CC0-1.0,Naturalis Biodiversity Center,1980-06-01/1980-06-30,2026-05-10T03:58:12Z,1920x1326,ce4037f3e6033899bb821f530c7ecd45,Netherlands | processed:1024x707
gbif_5243447_2515067601_0,data/processed/sano/gbif_5243447_2515067601_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972963/format/large,5243447:2515067601:0,CC0-1.0,Naturalis Biodiversity Center,1980-09-01,2026-05-10T03:58:13Z,1920x1162,79898d83af95f01cf25454eefd89ee53,Netherlands | processed:1024x620
gbif_5243447_2516886278_0,data/processed/sano/gbif_5243447_2516886278_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972962/format/large,5243447:2516886278:0,CC0-1.0,Naturalis Biodiversity Center,1980-09-16,2026-05-10T03:58:14Z,1920x1162,b45187d0139b36de7bbc450e547645b8,Netherlands | processed:1024x620
gbif_5243447_2514988696_0,data/processed/sano/gbif_5243447_2514988696_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972985/format/large,5243447:2514988696:0,CC0-1.0,Naturalis Biodiversity Center,1980-10-07,2026-05-10T03:58:16Z,1920x1699,682ad0dfe7825f4bd2430332ecedbc7f,Netherlands | processed:1024x906
gbif_5243447_2517118166_0,data/processed/sano/gbif_5243447_2517118166_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972981/format/large,5243447:2517118166:0,CC0-1.0,Naturalis Biodiversity Center,1980-10-28,2026-05-10T03:58:17Z,1920x1622,6f55940319a1ce738f78d4fda09a8d1c,Netherlands | processed:1024x865
mushroom_observer_1652118,data/processed/sano/mushroom_observer_1652118.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/1652118.jpg,1652118,CC-BY-NC-4.0,Mike Potts,2021-12-31,2026-05-10T03:57:38Z,2048x1536,196779259697db7ac81064c28a1d728b,Agaricus bisporus | processed:1024x768
mushroom_observer_1749285,data/processed/sano/mushroom_observer_1749285.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/1749285.jpg,1749285,CC-BY-4.0,Marcus Andrews,2024-12-18,2026-05-10T03:58:05Z,4032x3024,f99acb05558a83fd1d63f8038719e7eb,Agaricus bisporus | processed:1024x768
mushroom_observer_1749286,data/processed/sano/mushroom_observer_1749286.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/1749286.jpg,1749286,CC-BY-4.0,Marcus Andrews,2024-12-18,2026-05-10T03:58:06Z,4032x3024,beaf8f4ec2485c0cabab3f6b90c52b9d,Agaricus bisporus | processed:1024x768
mushroom_observer_1749288,data/processed/sano/mushroom_observer_1749288.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/1749288.jpg,1749288,CC-BY-4.0,Marcus Andrews,2024-12-18,2026-05-10T03:58:08Z,4032x3024,efbbba54f5185c6cc89573c38692560d,Agaricus bisporus | processed:1024x768
mushroom_observer_1751642,data/processed/sano/mushroom_observer_1751642.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/1751642.jpg,1751642,CC-BY-4.0,Marcus Andrews,2024-12-20,2026-05-10T03:58:10Z,4032x3024,7eb276e799aa2a0dc4db7292f422bddc,Agaricus bisporus | processed:1024x768
mushroom_observer_1751643,data/processed/sano/mushroom_observer_1751643.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/1751643.jpg,1751643,CC-BY-4.0,Marcus Andrews,2024-12-20,2026-05-10T03:58:11Z,4032x3024,1be09ba763ebc3f50b56b251ccf83e75,Agaricus bisporus | processed:1024x768
mushroom_observer_1751644,data/processed/sano/mushroom_observer_1751644.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/1751644.jpg,1751644,CC-BY-4.0,Marcus Andrews,2024-12-20,2026-05-10T03:58:12Z,4032x3024,02cebe4747e17de4a73bfda16f96f8ea,Agaricus bisporus | processed:1024x768
gbif_5243447_5069145380_0,data/processed/sano/gbif_5243447_5069145380_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007639_lg.jpg,5243447:5069145380:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1980-11,2026-05-10T03:58:18Z,2000x3000,696ec1ef45e13991eebb2e89e65423e9,United States of America | processed:683x1024
gbif_5243447_2515158225_0,data/processed/sano/gbif_5243447_2515158225_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973055/format/large,5243447:2515158225:0,CC0-1.0,Naturalis Biodiversity Center,1979-11-11,2026-05-10T03:58:23Z,1920x1206,691a8070840a12e5c71944f2a341d7db,Netherlands | processed:1024x643
gbif_5243447_2515165959_0,data/processed/sano/gbif_5243447_2515165959_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972984/format/large,5243447:2515165959:0,CC0-1.0,Naturalis Biodiversity Center,1979-11-03,2026-05-10T03:58:24Z,1920x1399,176917d97319d6109e405950af731481,Netherlands | processed:1024x746
gbif_5243447_5069144020_0,data/processed/sano/gbif_5243447_5069144020_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007703_lg.jpg,5243447:5069144020:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1978-01-27,2026-05-10T03:58:27Z,2000x3000,13d306cb378cb9a1ab774d4750dab45e,United States of America | processed:683x1024
gbif_5243447_5069144193_0,data/processed/sano/gbif_5243447_5069144193_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007741_lg.jpg,5243447:5069144193:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1978-01-13,2026-05-10T03:58:28Z,2000x3000,dbb63f6360717c41fbc611e216d3ab5f,United States of America | processed:683x1024
gbif_5243447_2515091520_0,data/processed/sano/gbif_5243447_2515091520_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972964/format/large,5243447:2515091520:0,CC0-1.0,Naturalis Biodiversity Center,1978-07-17,2026-05-10T03:58:33Z,1920x1268,0df70b82498394c124b91c4d5ff60a43,Netherlands | processed:1024x676
gbif_5243447_2516710555_0,data/processed/sano/gbif_5243447_2516710555_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3972988/format/large,5243447:2516710555:0,CC0-1.0,Naturalis Biodiversity Center,1978-10-16,2026-05-10T03:58:34Z,1920x1633,a3672050344937f87c02faa30396d310,Netherlands | processed:1024x871
gbif_5243447_5069144048_0,data/processed/sano/gbif_5243447_5069144048_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007705_lg.jpg,5243447:5069144048:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-02-23,2026-05-10T03:58:35Z,2000x3000,cbf1a0f24587a6c99fc9f27740a4b75b,United States of America | processed:683x1024
gbif_5243447_5069145350_0,data/processed/sano/gbif_5243447_5069145350_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007633_lg.jpg,5243447:5069145350:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-02-10,2026-05-10T03:58:36Z,2000x3000,201ac3845bb820e201ef0f052c265f2b,United States of America | processed:683x1024
gbif_5243447_5069143983_0,data/processed/sano/gbif_5243447_5069143983_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007698_lg.jpg,5243447:5069143983:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-04-26,2026-05-10T03:58:38Z,2000x3000,967c24bff18ee96b2d2b653499ffdfe0,United States of America | processed:683x1024
gbif_5243447_2515088064_0,data/processed/sano/gbif_5243447_2515088064_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973015/format/large,5243447:2515088064:0,CC0-1.0,Naturalis Biodiversity Center,1977-05-14,2026-05-10T03:58:40Z,1920x1199,9ca94a53b5a6ecee1873b70cab4b8043,Netherlands | processed:1024x639
gbif_5243447_5069134979_0,data/processed/sano/gbif_5243447_5069134979_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007533_lg.jpg,5243447:5069134979:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-09-24,2026-05-10T03:58:40Z,2000x3000,a927c5d8b76f449d6ebfe21dada335f7,United States of America | processed:683x1024
gbif_5243447_5069143952_0,data/processed/sano/gbif_5243447_5069143952_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007696_lg.jpg,5243447:5069143952:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-09-24,2026-05-10T03:58:41Z,2000x3000,221138164176fe72b32fea38eac06422,United States of America | processed:683x1024
gbif_5243447_5069143952_1,data/processed/sano/gbif_5243447_5069143952_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007696_N1_lg.jpg,5243447:5069143952:1,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-09-24,2026-05-10T03:58:42Z,2000x3000,017b4960dbb27b04fd58ba366c943a67,United States of America | processed:683x1024
gbif_5243447_5069144197_0,data/processed/sano/gbif_5243447_5069144197_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007743_lg.jpg,5243447:5069144197:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-09-24,2026-05-10T03:58:43Z,2000x3000,3132bfcdf4c69c85b6ef1cbf068afd1e,United States of America | processed:683x1024
gbif_5243447_5069143950_0,data/processed/sano/gbif_5243447_5069143950_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007695_lg.jpg,5243447:5069143950:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-11,2026-05-10T03:58:45Z,2000x3000,3dba5cbef572a0d8c8aaaf59605aa590,United States of America | processed:683x1024
gbif_5243447_5069144011_0,data/processed/sano/gbif_5243447_5069144011_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007700_lg.jpg,5243447:5069144011:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-28,2026-05-10T03:58:46Z,2000x3000,20bd8778f720e9d520b94188296cb579,United States of America | processed:683x1024
gbif_5243447_5069146117_0,data/processed/sano/gbif_5243447_5069146117_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007652_lg.jpg,5243447:5069146117:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-24,2026-05-10T03:58:49Z,2000x3000,11705787afb83a5c9f98e672b2d41f09,United States of America | processed:683x1024
gbif_5243447_5069146226_0,data/processed/sano/gbif_5243447_5069146226_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007665_lg.jpg,5243447:5069146226:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-03,2026-05-10T03:58:50Z,2000x3000,cc657fd2774d7ab61f7a4235c34a179e,United States of America | processed:683x1024
gbif_5243447_5069146340_0,data/processed/sano/gbif_5243447_5069146340_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007648_N1_lg.jpg,5243447:5069146340:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-11,2026-05-10T03:58:51Z,2000x3000,c40649e429833b8b9a5912f07a13e763,United States of America | processed:683x1024
gbif_5243447_5069146340_1,data/processed/sano/gbif_5243447_5069146340_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007648_Sp1_lg.jpg,5243447:5069146340:1,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-11,2026-05-10T03:58:52Z,2000x3000,bb474b19f48192ee84f9cc195c0981e8,United States of America | processed:683x1024
gbif_5243447_5069146340_2,data/processed/sano/gbif_5243447_5069146340_2.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007648_lg.jpg,5243447:5069146340:2,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-11,2026-05-10T03:58:53Z,2000x3000,43aab1104d15554696a4502246e0aa8f,United States of America | processed:683x1024
gbif_5243447_5069146341_0,data/processed/sano/gbif_5243447_5069146341_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007649_lg.jpg,5243447:5069146341:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-17,2026-05-10T03:58:54Z,2000x3000,2dd8729d068407898e69a256255541a2,United States of America | processed:683x1024
gbif_5243447_5069146341_1,data/processed/sano/gbif_5243447_5069146341_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007649__N1_lg.jpg,5243447:5069146341:1,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-17,2026-05-10T03:58:55Z,2000x3000,a2285c5cbeeae1bb398845885c8fc0b2,United States of America | processed:683x1024
gbif_5243447_5069150234_0,data/processed/sano/gbif_5243447_5069150234_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007768_lg.jpg,5243447:5069150234:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-21,2026-05-10T03:58:56Z,2000x3000,3777f62e9f3e25be4039ccc085311912,United States of America | processed:683x1024
gbif_5243447_5069150236_0,data/processed/sano/gbif_5243447_5069150236_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007767_lg.jpg,5243447:5069150236:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-10-28,2026-05-10T03:58:57Z,2000x3000,3f94df266d4cd55dd93a0d3d8ab452f6,United States of America | processed:683x1024
gbif_5243447_2517121213_0,data/processed/sano/gbif_5243447_2517121213_0.jpg,sano,gbif,https://medialib.naturalis.nl/file/id/L.3973057/format/large,5243447:2517121213:0,CC0-1.0,Naturalis Biodiversity Center,1977-11-01,2026-05-10T03:58:59Z,1920x1131,a9ac7b330caf24fdde7e18915b22f7e5,Netherlands | processed:1024x603
gbif_5243447_5069143914_0,data/processed/sano/gbif_5243447_5069143914_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007693_lg.jpg,5243447:5069143914:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:01Z,2000x3000,919f3a5158005768f180fcd0f9686f8f,United States of America | processed:683x1024
gbif_5243447_5069143914_1,data/processed/sano/gbif_5243447_5069143914_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007693_N1_lg.jpg,5243447:5069143914:1,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:02Z,2000x3000,4e4873dd3bc686b51e7caa7ef8860a18,United States of America | processed:683x1024
gbif_5243447_5069143914_2,data/processed/sano/gbif_5243447_5069143914_2.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007693_Sp1_lg.jpg,5243447:5069143914:2,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:03Z,2000x3000,8e4da62f32837072d6392653b17baa93,United States of America | processed:683x1024
gbif_5243447_5069144010_1,data/processed/sano/gbif_5243447_5069144010_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007701_Sp1_lg.jpg,5243447:5069144010:1,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:07Z,2000x3000,4035c73d55abb4e09f024baef4307efe,United States of America | processed:683x1024
gbif_5243447_5069144217_0,data/processed/sano/gbif_5243447_5069144217_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007689_lg.jpg,5243447:5069144217:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-11,2026-05-10T03:59:09Z,2000x3000,1bf47bd4f80d1a589e2ed86b7cbc8d43,United States of America | processed:683x1024
gbif_5243447_5069144223_0,data/processed/sano/gbif_5243447_5069144223_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007690_lg.jpg,5243447:5069144223:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-07,2026-05-10T03:59:10Z,2000x3000,ca2f8ff7078c4fd5ca0bb8dbd13cb46c,United States of America | processed:683x1024
gbif_5243447_5069144223_2,data/processed/sano/gbif_5243447_5069144223_2.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007690_Sp1_lg.jpg,5243447:5069144223:2,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-07,2026-05-10T03:59:12Z,2000x3000,5775eb45c11b75308c6bce9fcf10e84b,United States of America | processed:683x1024
gbif_5243447_5069145309_0,data/processed/sano/gbif_5243447_5069145309_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007628_lg.jpg,5243447:5069145309:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-01,2026-05-10T03:59:18Z,2000x3000,21956d0de47bc604634ed3c416565c90,United States of America | processed:683x1024
gbif_5243447_5069146156_0,data/processed/sano/gbif_5243447_5069146156_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007656_Sp1_lg.jpg,5243447:5069146156:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:22Z,2000x3000,bd96dacb9fe2ecb81b27a6af040d0b0a,United States of America | processed:683x1024
gbif_5243447_5069146156_1,data/processed/sano/gbif_5243447_5069146156_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007656_lg.jpg,5243447:5069146156:1,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:23Z,2000x3000,917180b33ee61bd5b2022afbe34f9e8e,United States of America | processed:683x1024
gbif_5243447_5069146315_0,data/processed/sano/gbif_5243447_5069146315_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007644_N1_lg.jpg,5243447:5069146315:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:24Z,2000x3000,f6ad7be141a03063c852de7daa6572f6,United States of America | processed:683x1024
gbif_5243447_5069150240_0,data/processed/sano/gbif_5243447_5069150240_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007773_lg.jpg,5243447:5069150240:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:30Z,2000x3000,6c3b07e2d515738c03d436b64f101865,United States of America | processed:683x1024
gbif_5243447_5069150247_0,data/processed/sano/gbif_5243447_5069150247_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007772_lg.jpg,5243447:5069150247:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",1977-12-04,2026-05-10T03:59:32Z,2000x3000,a068cd75427f78e7381f66438cbe1c81,United States of America | processed:683x1024
